image_path,sentiment,label,sentiment_idx,full_image_path
MVSA_Single/data/275.jpg,positive,2,2,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\275.jpg
MVSA_Single/data/1872.jpg,neutral,1,1,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\1872.jpg
MVSA_Single/data/3586.jpg,positive,2,2,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\3586.jpg
MVSA_Single/data/4870.jpg,negative,0,0,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\4870.jpg
MVSA_Single/data/1182.jpg,positive,2,2,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\1182.jpg
MVSA_Single/data/3888.jpg,positive,2,2,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\3888.jpg
MVSA_Single/data/3927.jpg,positive,2,2,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\3927.jpg
MVSA_Single/data/4904.jpg,negative,0,0,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\4904.jpg
MVSA_Single/data/402.jpg,negative,0,0,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\402.jpg
MVSA_Single/data/1135.jpg,positive,2,2,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\1135.jpg
MVSA_Single/data/1688.jpg,positive,2,2,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\1688.jpg
MVSA_Single/data/1162.jpg,neutral,1,1,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\1162.jpg
MVSA_Single/data/4060.jpg,positive,2,2,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\4060.jpg
MVSA_Single/data/193.jpg,positive,2,2,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\193.jpg
MVSA_Single/data/3463.jpg,neutral,1,1,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\3463.jpg
MVSA_Single/data/2044.jpg,neutral,1,1,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\2044.jpg
MVSA_Single/data/4515.jpg,neutral,1,1,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\4515.jpg
MVSA_Single/data/2112.jpg,positive,2,2,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\2112.jpg
MVSA_Single/data/896.jpg,positive,2,2,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\896.jpg
MVSA_Single/data/1618.jpg,positive,2,2,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\1618.jpg
MVSA_Single/data/956.jpg,positive,2,2,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\956.jpg
MVSA_Single/data/362.jpg,negative,0,0,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\362.jpg
MVSA_Single/data/3542.jpg,positive,2,2,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\3542.jpg
MVSA_Single/data/708.jpg,neutral,1,1,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\708.jpg
MVSA_Single/data/4587.jpg,negative,0,0,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\4587.jpg
MVSA_Single/data/622.jpg,neutral,1,1,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\622.jpg
MVSA_Single/data/759.jpg,positive,2,2,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\759.jpg
MVSA_Single/data/1810.jpg,positive,2,2,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\1810.jpg
MVSA_Single/data/2009.jpg,positive,2,2,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\2009.jpg
MVSA_Single/data/590.jpg,positive,2,2,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\590.jpg
MVSA_Single/data/2523.jpg,positive,2,2,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\2523.jpg
MVSA_Single/data/1414.jpg,positive,2,2,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\1414.jpg
MVSA_Single/data/1407.jpg,positive,2,2,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\1407.jpg
MVSA_Single/data/2498.jpg,positive,2,2,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\2498.jpg
MVSA_Single/data/2630.jpg,negative,0,0,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\2630.jpg
MVSA_Single/data/1058.jpg,neutral,1,1,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\1058.jpg
MVSA_Single/data/4698.jpg,neutral,1,1,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\4698.jpg
MVSA_Single/data/2107.jpg,negative,0,0,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\2107.jpg
MVSA_Single/data/2563.jpg,positive,2,2,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\2563.jpg
MVSA_Single/data/1576.jpg,negative,0,0,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\1576.jpg
MVSA_Single/data/3582.jpg,positive,2,2,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\3582.jpg
MVSA_Single/data/2696.jpg,neutral,1,1,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\2696.jpg
MVSA_Single/data/2778.jpg,positive,2,2,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\2778.jpg
MVSA_Single/data/3487.jpg,positive,2,2,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\3487.jpg
MVSA_Single/data/2014.jpg,positive,2,2,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\2014.jpg
MVSA_Single/data/581.jpg,neutral,1,1,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\581.jpg
MVSA_Single/data/2163.jpg,negative,0,0,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\2163.jpg
MVSA_Single/data/947.jpg,negative,0,0,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\947.jpg
MVSA_Single/data/5.jpg,positive,2,2,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\5.jpg
MVSA_Single/data/2706.jpg,negative,0,0,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\2706.jpg
MVSA_Single/data/3289.jpg,positive,2,2,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\3289.jpg
MVSA_Single/data/1781.jpg,neutral,1,1,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\1781.jpg
MVSA_Single/data/3296.jpg,positive,2,2,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\3296.jpg
MVSA_Single/data/4408.jpg,neutral,1,1,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\4408.jpg
MVSA_Single/data/2762.jpg,neutral,1,1,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\2762.jpg
MVSA_Single/data/1477.jpg,positive,2,2,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\1477.jpg
MVSA_Single/data/1419.jpg,neutral,1,1,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\1419.jpg
MVSA_Single/data/1497.jpg,positive,2,2,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\1497.jpg
MVSA_Single/data/995.jpg,neutral,1,1,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\995.jpg
MVSA_Single/data/843.jpg,positive,2,2,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\843.jpg
MVSA_Single/data/300.jpg,positive,2,2,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\300.jpg
MVSA_Single/data/3969.jpg,positive,2,2,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\3969.jpg
MVSA_Single/data/2843.jpg,negative,0,0,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\2843.jpg
MVSA_Single/data/1035.jpg,positive,2,2,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\1035.jpg
MVSA_Single/data/4132.jpg,negative,0,0,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\4132.jpg
MVSA_Single/data/3276.jpg,positive,2,2,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\3276.jpg
MVSA_Single/data/4574.jpg,positive,2,2,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\4574.jpg
MVSA_Single/data/3032.jpg,positive,2,2,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\3032.jpg
MVSA_Single/data/381.jpg,neutral,1,1,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\381.jpg
MVSA_Single/data/1600.jpg,positive,2,2,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\1600.jpg
MVSA_Single/data/2066.jpg,positive,2,2,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\2066.jpg
MVSA_Single/data/1841.jpg,negative,0,0,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\1841.jpg
MVSA_Single/data/4689.jpg,positive,2,2,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\4689.jpg
MVSA_Single/data/1374.jpg,positive,2,2,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\1374.jpg
MVSA_Single/data/3245.jpg,positive,2,2,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\3245.jpg
MVSA_Single/data/2527.jpg,positive,2,2,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\2527.jpg
MVSA_Single/data/2140.jpg,positive,2,2,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\2140.jpg
MVSA_Single/data/3684.jpg,positive,2,2,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\3684.jpg
MVSA_Single/data/2817.jpg,negative,0,0,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\2817.jpg
MVSA_Single/data/1394.jpg,neutral,1,1,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\1394.jpg
MVSA_Single/data/295.jpg,positive,2,2,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\295.jpg
MVSA_Single/data/2807.jpg,positive,2,2,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\2807.jpg
MVSA_Single/data/1769.jpg,negative,0,0,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\1769.jpg
MVSA_Single/data/4279.jpg,neutral,1,1,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\4279.jpg
MVSA_Single/data/3176.jpg,positive,2,2,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\3176.jpg
MVSA_Single/data/2920.jpg,negative,0,0,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\2920.jpg
MVSA_Single/data/431.jpg,positive,2,2,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\431.jpg
MVSA_Single/data/3112.jpg,neutral,1,1,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\3112.jpg
MVSA_Single/data/4009.jpg,positive,2,2,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\4009.jpg
MVSA_Single/data/3027.jpg,positive,2,2,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\3027.jpg
MVSA_Single/data/4286.jpg,positive,2,2,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\4286.jpg
MVSA_Single/data/2426.jpg,positive,2,2,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\2426.jpg
MVSA_Single/data/599.jpg,positive,2,2,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\599.jpg
MVSA_Single/data/1319.jpg,negative,0,0,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\1319.jpg
MVSA_Single/data/801.jpg,positive,2,2,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\801.jpg
MVSA_Single/data/1960.jpg,positive,2,2,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\1960.jpg
MVSA_Single/data/4965.jpg,positive,2,2,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\4965.jpg
MVSA_Single/data/3753.jpg,positive,2,2,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\3753.jpg
MVSA_Single/data/2098.jpg,positive,2,2,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\2098.jpg
MVSA_Single/data/3258.jpg,positive,2,2,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\3258.jpg
MVSA_Single/data/1389.jpg,negative,0,0,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\1389.jpg
MVSA_Single/data/3552.jpg,positive,2,2,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\3552.jpg
MVSA_Single/data/2024.jpg,neutral,1,1,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\2024.jpg
MVSA_Single/data/3881.jpg,positive,2,2,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\3881.jpg
MVSA_Single/data/3629.jpg,positive,2,2,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\3629.jpg
MVSA_Single/data/1925.jpg,positive,2,2,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\1925.jpg
MVSA_Single/data/1464.jpg,positive,2,2,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\1464.jpg
MVSA_Single/data/2775.jpg,positive,2,2,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\2775.jpg
MVSA_Single/data/4159.jpg,negative,0,0,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\4159.jpg
MVSA_Single/data/4900.jpg,positive,2,2,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\4900.jpg
MVSA_Single/data/3482.jpg,negative,0,0,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\3482.jpg
MVSA_Single/data/1160.jpg,positive,2,2,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\1160.jpg
MVSA_Single/data/1800.jpg,neutral,1,1,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\1800.jpg
MVSA_Single/data/3551.jpg,negative,0,0,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\3551.jpg
MVSA_Single/data/1502.jpg,negative,0,0,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\1502.jpg
MVSA_Single/data/1092.jpg,positive,2,2,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\1092.jpg
MVSA_Single/data/3749.jpg,positive,2,2,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\3749.jpg
MVSA_Single/data/1873.jpg,negative,0,0,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\1873.jpg
MVSA_Single/data/2094.jpg,positive,2,2,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\2094.jpg
MVSA_Single/data/651.jpg,positive,2,2,C:\Users\user\OneDrive\Desktop\KUHNE LOGISTIC UNIVERSITY\SEMESTER 2\Machine Learning\Sentiment-Analysis_ML\data\raw\MVSA_Single\data\651.jpg
